UPS CGC/PI,Jul/94,Ago/94,Set/94,Out/94,Nov/94,Dez/94,Jan/95,Fev/95,Mar/95,Abr/95,Mai/95,Jun/95,Jul/95,Ago/95,Set/95,Out/95,Nov/95,Dez/95,Jan/96,Fev/96,Mar/96,Abr/96,Mai/96,Jun/96,Jul/96,Ago/96,Set/96,Out/96,Nov/96,Dez/96,Jan/97,Fev/97,Mar/97,Abr/97,Mai/97,Jun/97,Jul/97,Ago/97,Set/97,Out/97,Nov/97,Dez/97,Jan/98,Fev/98,Mar/98,Abr/98,Mai/98,Jun/98,Jul/98,Ago/98,Set/98,Out/98,Nov/98,Dez/98,Jan/99,Fev/99,Mar/99,Abr/99,Mai/99,Jun/99,Jul/99,Ago/99,Total
05.522.917/0001-70-C DE S AGUA MINERAL,0,0,0,0,2378.23,2340.38,2953.9199999999996,5318.56,3753.3399999999997,3524.27,3616.13,4920.869999999999,3790.2899999999995,3198.8500000000004,3686.67,1134.6399999999999,3458.01,4455.929999999999,2147.83,3116.04,3047.93,6159.219999999999,2256.29,2937.030000000001,3044.4100000000003,3151.72,5073.97,3233.3299999999995,2952.42,2631.8,0,3097.06,3048.4900000000002,3416.68,3646.9299999999994,4522.530000000001,2119.4199999999996,2997.22,3991.3500000000004,3340.2800000000007,4610.72,5438.2699999999995,4772.39,4014.8,5282.01,5067.75,6042.170000000001,4432.9,2584.56,4456.45,3779.5299999999993,4479.94,4352.839999999999,6644.18,3940.92,4486.94,5576.929999999999,5469.210000000001,5566.54,6321.8,5014.7699999999995,5775.76,226573.42
05.522.917/0001-70-C DE S ALEGRIA,0,0,0,452,1135.4299999999998,1238.19,1077.8600000000001,1447.06,1522.6,1823.24,1542.5699999999997,1882.95,1388.45,1354.36,1535.34,1175.64,1455.92,1446.56,1077.8400000000001,1441.47,1923.0800000000002,3524.9799999999996,1180.8100000000002,1534.85,1102.7500000000002,1497.26,2974.6400000000003,1652.9499999999998,1948.97,1058.83,2952.72,1695.8799999999997,1790.18,2014.5800000000002,2113.6400000000003,1988.36,2973.86,2402.0199999999995,1860.52,1906.3699999999997,2140.8300000000004,1758.6499999999999,1480.48,1806.46,831.4599999999999,1951.38,2131.1,1733.53,1995.7099999999998,1930.8499999999997,2332.92,1468.48,1689.45,1562.2,1744.23,981.2399999999999,2124.17,2094.0400000000004,1424.8799999999999,1474.52,1048.9299999999998,1531.8700000000001,100332.11000000002
05.522.917/0001-70-C DE S ALTAMIRA,0,0,0,492,580.5,709.1700000000001,554.5699999999999,720.02,650.99,751.4599999999999,1055.3500000000001,959.2800000000001,764.5799999999999,825.72,813.3499999999999,569.35,570.4000000000001,685.2500000000001,645.56,607.18,1213.45,1998.1399999999999,881.1099999999999,922.94,889.6200000000002,949.64,1867.8399999999997,1116.9599999999998,1086.13,1106.31,1521.29,1227.8899999999999,1093.47,1671.52,0,953.0400000000001,1359.2100000000003,785.5999999999999,1292.9,871.6900000000002,944.3100000000001,578.1200000000001,303.5,799.6,446.75,434.16999999999996,668.3899999999999,701.3199999999999,354.74,827.64,887.49,968.6799999999997,1730.8300000000004,562.1399999999999,721.5500000000001,589.63,593.59,456.36999999999995,958.78,764.86,472.59,727.1,50255.62999999999
05.522.917/0001-70-C DE S BELA VISTA,0,0,0,0,4948.030000000002,5122.81,4238.5199999999995,5318.599999999999,4323.02,5105.27,5166.959999999999,5780.9,5606.260000000001,5713.61,5011.71,3112.4000000000005,3784.35,3764.2099999999996,2844.3400000000006,4728.51,3764.5199999999995,8725.76,2431.98,4731.0599999999995,3863.8699999999994,4450.63,6957.91,3950.209999999999,5135.03,3824.4399999999996,0,3923.8600000000006,5325.57,6418.71,5736.3,5590.829999999999,6867.87,5210.29,5086.3099999999995,4429.74,4394.759999999999,3873.0499999999997,4546.03,4457.879999999999,6385.709999999999,5647.68,3252.7300000000005,5138.63,4478.62,4937.780000000001,5250.44,4906.080000000001,5752.389999999999,5959.3200000000015,5285.149999999999,5541.37,5426.360000000001,5074.75,5518.439999999998,6585.27,7096.589999999999,6796.489999999999,287299.91
05.522.917/0001-70-C DE S BOA HORA,0,0,0,268,749.78,880.1499999999999,599.63,447.73,814.1099999999999,600.2,624.16,719.91,704.4,659.11,889.17,432.77,813.79,769.09,528.4200000000001,431.34999999999997,672.5,1292.4199999999998,500.2,394.46,553.7099999999999,566.8600000000001,1296.5900000000001,675.72,861.9,805.12,522.3199999999999,532.01,730.2300000000001,940.1999999999999,944.25,624.3699999999999,885.0100000000001,1039.54,954.6800000000001,1040.2199999999998,1279.3400000000001,979.17,614.3199999999999,958.6600000000001,1285.31,944.94,975.1800000000001,1043.09,649.0400000000001,582.87,611.46,581.97,642.48,566.63,514.86,582.5999999999999,718.2,758.45,694.2600000000001,620.4,785.8100000000002,772.06,43925.17999999999
05.522.917/0001-70-C DE S BOQUINHA,0,0,0,548,920.9300000000001,995.98,834.42,958.0800000000002,1010.3,911.79,755.85,1187.08,871.23,901.41,1013.08,1026.45,1038.58,1086.13,774.96,617.93,1032.94,2340.66,1545.9899999999998,1304.57,1228.54,1420.48,1921.74,1345.1600000000003,1493.4999999999998,1269.87,1490.79,1494.8799999999999,1078.91,1171.4099999999999,1164.7399999999998,1301.4899999999998,1388.1399999999999,1482.3599999999997,1286.0300000000002,1473.29,1395.2299999999998,1142.55,865.62,1595.22,907.3,1871.1499999999996,1375.81,945.73,855.36,1079.5900000000001,883.9499999999999,807.47,754.8800000000001,600.42,814.7399999999999,916.29,612.2900000000001,1010.1500000000001,1136.8899999999999,1342.9199999999998,936.9399999999999,743.51,66281.7
05.522.917/0001-70-C DE S CAMPESTRE NORTE,0,0,0,0,289.85,249.89999999999998,0,98.43,224.55,393.89,230.38,430.59999999999997,399.23999999999995,420.55000000000007,621.44,177.76,337.03,381.37,320.3,43.29,204.51,438.6,286.11,295.48,295.26,283.28,791.75,662.0699999999999,711.1700000000001,633.84,250.31,1740.26,1003.3199999999999,1189.93,989.33,1173.57,1157.41,1288.05,1414.5699999999997,1467.0500000000002,1639.6499999999999,1405.32,657.38,1420.02,969.9299999999998,1570.0099999999998,1326.0499999999997,1187.6499999999999,849.43,934.6000000000001,801.06,746.8399999999999,576.7700000000001,752.4899999999999,638.3899999999999,809.99,868.57,703.28,927.8700000000001,1265.11,1242.0200000000002,1009.49,43196.36999999999
05.522.917/0001-70-C DE S CECY FORTES,0,0,0,0,4055.3900000000003,6531.159999999999,3484.15,6017.409999999999,4595.06,4453.879999999999,5525.59,6772.179999999999,6194.200000000001,6641.570000000001,6548.669999999999,3439.51,5615.870000000001,4704.04,1950.76,4049.39,3635.3499999999995,11678.499999999998,1854.22,4797.950000000001,3497.81,4488.400000000001,4284.9,6621.08,6164.839999999999,5218.64,0,4564.410000000001,6046.169999999999,7871.030000000001,6224.41,6878.789999999999,4762.360000000001,6939.830000000001,2422.34,5168.28,4164.11,3021.02,3878.5800000000004,4006.2599999999993,6489.39,6997.969999999999,5106.0599999999995,6381.37,4884.54,6749.27,6573.559999999999,5547.98,5786.67,4453.239999999999,3900.9500000000003,5271.38,6946.909999999999,4279.41,5153.17,6324.849999999999,4088.09,7305.129999999999,301008.04999999993
05.522.917/0001-70-C DE S COROATA,0,0,0,308,817.3799999999999,874.9100000000001,662.85,683.0100000000001,699.7199999999999,669.3099999999998,699.75,1018.0299999999999,844.4900000000001,869.74,761.7499999999999,572.94,918.24,719.93,555.2300000000001,385.79,556.97,1428.8799999999997,994.9100000000001,842.4900000000001,604.96,640.07,1170.27,755.8299999999999,807.3800000000001,801.81,636.73,803.65,567.81,706.4100000000001,745.7200000000001,426.97999999999996,375.06,550.5999999999999,736.6499999999999,677.2900000000001,630.6500000000001,659.03,384.72,643.72,797.04,834.37,836.6100000000001,599.29,523.69,556.8900000000001,488.32,435.66,464.29,372.77000000000004,198.60999999999999,431.39000000000004,653.42,533.79,525.3700000000001,490.95,517.37,408.93000000000006,38878.42000000001
05.522.917/0001-70-C DE S DA PICARREIRA,0,0,0,0,3826.43,5817.81,5270.22,5026.24,4839.390000000001,4696.38,4624.85,5189.650000000001,4016.5300000000007,3991.33,4524.76,3213.0600000000004,3945.44,3769.27,3846.1600000000003,4233.719999999999,3533.2100000000005,8077.139999999999,3853.16,4504.829999999999,1153.22,0,8187.040000000001,4716.01,4652.03,3796.019999999999,0,5979.3099999999995,4902.5199999999995,7615.95,7534.07,7992.529999999999,8507.589999999998,8668.27,11390.380000000001,11167.650000000001,11160.960000000001,10181.09,8032.949999999999,10417.959999999997,11670.240000000002,12319.61,12045.3,8464.87,8135.800000000002,7261.03,9300.98,8605.52,9415.050000000001,8408.07,6694.92,7791.639999999999,9230.520000000002,8853.529999999999,9350.15,7064.890000000001,11087.52,10499.339999999998,393054.11000000004
05.522.917/0001-70-C DE S GIL MARTINS,0,0,0,1334,2736.39,2806.4399999999996,2327,2791.31,1853.1299999999999,2565.99,2823.2400000000002,2098.96,1597.14,1568.75,2283.57,1874.64,2334.2799999999997,2014.08,2048.44,1059.3300000000002,2272.02,5191.240000000001,2917.2,2697.1,2415.1800000000003,1873.91,3582.35,2403.2000000000003,2783.4199999999996,2424.41,0,3998.72,3269.5099999999998,3529.35,3360.9200000000005,3352.57,2841.06,3525,3419.83,4473.02,2338.31,4772.579999999999,2196.71,4988.43,4939.510000000001,3783.3700000000003,4484.259999999999,2243.55,2452.3699999999994,2577.289999999999,2166.58,2093.79,2354.2599999999998,2516.38,2362.1699999999996,2116.33,3198.2200000000003,2543.51,2832.8299999999995,3061.7499999999995,2898.960000000001,3291.82,162659.68
05.522.917/0001-70-C DE S JOSE AVELINO,0,0,0,0,3722.91,3438.25,2676.81,3262.6800000000003,2765.8199999999997,3120.9900000000002,4095.58,3346.0200000000004,1815.73,2438.0699999999997,2734.6599999999994,2287.96,2576.3199999999997,2247.36,2128.85,2615.72,2522.1800000000003,4156.14,1641.0000000000002,1992.8999999999999,1944.9700000000003,1992.62,4724.269999999999,2457.8199999999997,2753.88,2967.3399999999997,0,3751.94,3678.0499999999997,4546.7699999999995,4271.18,4610.760000000001,2886.6800000000007,3409.8100000000004,2777.2599999999998,2815.43,3612.7000000000007,2301.3099999999995,3567.0099999999998,3054.4,4157.47,3447.5200000000004,3996.8900000000003,3463.3100000000004,3535.4600000000005,3471.92,4100.56,2425.74,3020.03,2627.16,3235.9900000000002,2958.0200000000004,3666.7999999999997,3469.2200000000007,3333.54,3462.72,3347.16,4129.099999999999,179558.75999999998
05.522.917/0001-70-C DE S KM 07,0,0,0,0,1959.81,2177.84,1559.9300000000003,3167.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8865.130000000001
05.522.917/0001-70-C DE S KM 7,0,0,0,0,0,0,0,0,0,0,1483.1399999999999,0,819.46,756.62,976.78,1148.8999999999999,145.94,474.36,466.4,0,1584.77,862.3600000000001,1826.8700000000001,1328.32,1681.6900000000003,963.9699999999999,3122.8200000000006,2709.81,2507.6400000000003,2002.6799999999998,0,3304.9900000000002,2720.34,3312.7000000000007,2357.3100000000004,6948.93,2106.18,7022.09,9442.139999999998,9520.48,9059.21,12400.13,4809.89,12029.19,11925.62,12158.539999999999,13331.520000000002,6081.570000000001,4701.64,7037.760000000001,6921.909999999999,4713.2,7686.77,6781.630000000001,7343.5700000000015,7084.790000000001,9074.289999999999,8370.880000000001,7089.640000000002,10167.779999999999,9297.890000000003,7334.18,256999.29000000007
05.522.917/0001-70-C DE S LOURIVAL PARENTE,0,0,0,0,4478.199999999999,5037.22,3819.1,6195.379999999999,3429.9900000000002,3884.47,4310.73,4243.0199999999995,3775.5599999999995,3800.25,3726.9100000000003,1695.29,3480.75,5061.479999999999,4259.8,5059.66,4387.55,8881.28,2242.79,3477.24,3271.6600000000003,2669.01,6567.21,3960.85,3865.609999999999,4122.54,0,4103.96,4589.030000000001,5353.170000000001,4552.69,5967.92,3706.69,5297.899999999999,6390.639999999999,6136.0599999999995,6752.4,2949.37,6769.099999999999,5403.639999999999,6668.89,5568.28,4557.75,5605.96,4218.22,4912.930000000001,4899.960000000001,5530.169999999999,6350.219999999999,5818.629999999999,5807.65,5359.869999999999,6757.46,6303.29,5269.84,7119.33,4726.31,5471.5700000000015,278622.45
05.522.917/0001-70-C DE S MAFRENSE,0,0,0,0,3687.62,3253.3900000000003,4068.96,5205.019999999999,2782.93,2399.3700000000003,3377.7599999999998,4002.4500000000003,3165.61,2713.54,3014.1299999999997,1942.9299999999998,3102.47,2967.77,2095.41,3432.8899999999994,3204.23,7344.5599999999995,2334.27,3125.5399999999995,3630.06,3367.2000000000003,5664.16,3641.29,3547.7700000000004,2695.18,0,2524.1200000000003,3694.9800000000005,4425.11,3971.2000000000003,3661.63,3494.38,3026.0800000000004,4320.03,3785.0400000000004,5220.709999999999,5180.889999999999,3514.38,4886.36,6571.199999999999,6218.130000000001,6628.05,5402.36,4801.61,5147.559999999999,4589.830000000001,5501.05,4886.710000000001,4698.860000000001,5487.740000000001,4001.3499999999995,4889.53,5949.710000000001,5008.29,4836.800000000001,2558.49,3118.65,231767.33999999982
05.522.917/0001-70-C DE S NOVA BRASILIA,0,0,0,0,2533.0600000000004,2502.56,2712.7499999999995,3589.2899999999995,2095.8500000000004,2613.79,2630.2200000000003,3090.2599999999998,1451.35,2526.0699999999997,3070.1400000000003,1986.23,4136.070000000001,2842.3100000000004,1291.0700000000002,2365.6,2562.59,5410.04,1636.61,2779.5699999999997,2761.1899999999996,2577.14,3666.5099999999998,2812.5699999999997,2571.09,2492.61,0,2679.63,2888.28,3762.56,0,5361.860000000001,2814.78,3078.1299999999997,2947.05,2875.8899999999994,4403.63,3838.9,2417.46,5781.990000000001,8281.650000000001,5306.45,6435.2300000000005,5507.23,4977.450000000001,3385.5499999999997,4864.19,4667.31,7160.619999999999,6207.759999999999,6816.999999999999,6709.680000000001,6880.739999999999,8176.92,12743.499999999998,12865.65,8914.51,12295.320000000002,245753.46000000002
05.522.917/0001-70-C DE S NOVO HORIZONTE,0,0,0,1841.92,4653.67,6650.670000000001,6239.21,6416.13,5293.109999999999,4185.219999999999,5143.63,6036.830000000001,5669.030000000001,5320.18,6121.079999999999,4330.13,4895.47,5393.449999999999,4104.83,4231.13,3753.4400000000005,10428.36,3301.51,7612.2699999999995,6933.539999999999,7018.489999999998,12457.630000000003,7615.39,8489.34,8053.480000000001,0,7471.419999999999,8294.4,9231.329999999998,7875.91,9849.070000000002,9567.350000000004,9300.139999999998,8247.75,9094.26,7594.9900000000025,8048.2300000000005,6437.499999999999,9591.939999999999,10431.980000000001,9007.23,10644.300000000003,7243.16,8724.879999999997,8013.079999999999,6956.620000000002,7549.969999999999,8366.44,11230.749999999998,11810,11284.46,10813.570000000002,11124.919999999998,11997.139999999998,9950.859999999999,9231.06,10301.84,447475.68999999994
05.522.917/0001-70-C DE S PLANALTO ININGA,0,0,0,0,4385.66,4385.08,3031.57,4680.039999999999,4029.3900000000003,4687.63,5377.750000000001,6350.8099999999995,4065.8100000000004,5103.370000000001,5105.46,3785.71,4195.420000000001,3702.0900000000006,2361.3599999999997,5684.920000000001,4513.3099999999995,7127.96,2331.38,3891.4300000000003,3900.55,3900.75,7515.84,4696.290000000001,5736.69,3768.4399999999996,0,5529.09,5006.539999999999,5081.32,6553.970000000001,6988.37,5884.339999999999,4404.1900000000005,6334.78,5226.399999999999,7595.69,6591.5599999999995,4427.38,4607.04,6572.619999999999,5787.640000000001,6382.32,4560.039999999999,4519.910000000001,5109.33,5869.05,4851.639999999999,4702.13,4195.849999999999,2836.3500000000004,3282.7500000000005,5324.29,4650.030000000001,5521.17,4957.02,3786.92,5337.900000000001,280792.34
05.522.917/0001-70-C DE S PORTO ALEGRE,0,0,0,0,1342.3200000000002,1013.37,1150.32,2170.34,1349.7899999999997,1584.3999999999999,1628.21,2633.07,1528.1800000000003,1404.81,1602.54,688.7299999999999,1119.3899999999999,990.95,954.0800000000002,630.08,801.64,2057.98,1393.19,1174.5500000000002,1210.2499999999998,1109.2599999999998,2081.69,1413.5500000000002,1158.5700000000002,976.8499999999999,0,648.87,972.9399999999999,1803.5100000000002,1733.0700000000002,2158.9700000000003,1501.1499999999999,2348.9600000000005,2181.19,2261.1800000000003,2595.2499999999995,2058.0799999999995,1880.92,2198.4300000000003,3364.83,1971.9499999999998,1388.3200000000002,2801.9,1577.39,2589.09,3006.7799999999997,2757.15,1288.44,1171.23,1141.3,2680.6099999999997,2955.08,2077.9399999999996,2283.1499999999996,1149.7299999999998,3303.88,4897.4400000000005,101916.84
05.522.917/0001-70-C DE S RENASCENCA,0,0,0,0,3797.6,3807.5200000000004,4327.9,4958.4,3913.940000000001,3549.2599999999998,4580.9400000000005,4565.0599999999995,4325.5199999999995,5197.750000000001,3993.09,3359.19,3630.17,3384.77,2781.76,3950.0699999999997,3337.49,6478.219999999999,2173.09,3094.6,3390.769999999999,3375.78,6406.200000000001,5296.68,4029.23,3786.7599999999998,0,6375.630000000001,6244.110000000001,6094.910000000001,3656.4400000000005,7583.499999999999,7025.839999999999,8085.09,6028.2699999999995,5772.329999999999,6813.82,8538.470000000001,4454.780000000001,4926.74,6788.52,8203.039999999999,6634.99,4924.25,5965.409999999999,6825.530000000001,6791.76,4049.1699999999996,8949.869999999999,7611.349999999999,8016.049999999999,7579.1,9897.029999999999,8192.07,7729.17,8030.460000000001,6613.09,8600.639999999998,318493.18999999994
05.522.917/0001-70-C DE S SANTA MARIA DA CODIPI,0,0,0,2359.92,3620.7599999999998,5198.879999999999,5849.5,6027.75,4364.75,3142.75,5063.17,5519.23,5653.220000000001,5439.1399999999985,5571.900000000001,5038.18,5464.9800000000005,5375.68,5454.4800000000005,7032.959999999999,5951.85,13002.58,4552.899999999999,6743.410000000001,6198.73,5337.159999999999,11551.779999999999,6906.780000000001,6528.56,5391.91,0,9334.829999999998,8083.080000000001,9504.239999999998,7466.72,10108.009999999997,8621.55,8777.02,10279.429999999998,12420.15,11999.14,10576.209999999995,5890.079999999999,10069.769999999999,11716.78,15769.239999999998,15532.179999999997,5883.089999999999,8284.95,8611.969999999996,10231.52,7747.81,8089.65,8095.669999999999,9069.689999999999,8267.19,8947.020000000002,10530.43,10773.56,11214.079999999998,10745.82,11869.039999999997,462852.8300000001
05.522.917/0001-70-C DE S SAO PEDRO,0,0,0,0,5275.880000000001,6267.2300000000005,4383.650000000001,6847.009999999999,6385.349999999998,6661.160000000001,7826.500000000002,7442.6900000000005,4842.820000000001,6356.900000000001,6871.22,5642.24,6414.95,5932.93,5675.24,8916.46,6794.8,9639.74,2517.69,5425.69,5168.05,5111.39,7189.719999999999,5969.87,2187.41,2582.95,0,5327.99,6641.389999999999,8651.65,6167.7,9162.58,6666.8,6359.209999999999,6165.759999999998,6460.43,7066.76,6333.14,8284.66,7820.06,11282.449999999999,9598.99,8633.72,8490.59,5915.6900000000005,8425.81,7105.4000000000015,5979.400000000001,6442.599999999999,5180.45,7136.01,5972.16,7010.93,6184.879999999999,7347.359999999999,8414.609999999999,3978.49,5019.9800000000005,373557.19
05.522.917/0001-70-C DE S SOINHO,0,0,0,1170,1739.86,2011.02,1998.8799999999999,2485.2100000000005,1609.0400000000002,2149.93,2070.33,1924.0500000000002,1513.8899999999999,1614.73,1822.22,1551.2200000000003,1747.02,2347.9499999999994,1559.62,1764.37,2362.54,4197.879999999999,1609.5700000000002,1828.45,1788.35,1663.11,1645.18,532.31,2139.85,2069.7,2282.17,1857.7600000000002,1519.9,2298.7900000000004,2350.2400000000002,1035.72,445.23,916.07,1403.69,1516.66,1652.5399999999997,2166.53,1108.46,1926.04,2112.2299999999996,1386.2199999999998,1687.85,1258.8700000000001,1335.45,1599.64,788.94,1332.83,1157.84,1359.3599999999997,1436.88,1094.71,1529.38,1060.57,1548.3,1647.4600000000003,1361.4100000000003,1727.26,98821.28000000001
05.522.917/0001-70-C DE S TODOS SANTOS,0,0,0,1336,2777.18,3834.9399999999996,3694.11,4434.77,2963.6000000000004,3614.7499999999995,4736.76,4123.05,3535.2100000000005,3741.07,3151.13,3633.9100000000008,3760.4100000000003,3488.2,3006.09,2105.2599999999998,3083.0499999999997,6332.36,3451.9500000000003,3162.4300000000003,2319.59,2135.98,4541.530000000001,3880.1,3331.8900000000003,3762.25,0,5615.81,5275.210000000002,5761.959999999999,4260.130000000001,6013.04,6387.98,6274.7699999999995,7796.870000000001,7610.389999999999,12332.310000000001,11650.979999999998,7484.3,11671.640000000003,12025.64,11795.19,10098.56,7055.17,7185.35,8352.179999999998,7936.05,6991.47,7570.59,7798.52,9178.730000000001,9420.5,7237.46,8706.119999999999,8203.1,9237.920000000002,8926.61,7507.95,347300.06999999995
05.522.917/0001-70-C DE S TRES ANDARES,0,0,0,0,3919.9300000000007,4228.110000000001,3048.2599999999993,3602.1399999999994,2505.23,3112.9900000000002,1854.71,4019.9400000000005,3645.54,4101.759999999999,3403.0800000000004,2454.3300000000004,4017.5799999999995,4433.000000000001,3779.8300000000004,4657.5599999999995,3852.2100000000005,7403.500000000001,2270.48,3675.91,3388.28,3629.7799999999997,5734.7,3782.43,3416.3800000000006,3035.61,0,4723.039999999999,4246.51,5377.749999999999,4912.589999999999,5458.96,3777.8399999999997,3636.91,5818.019999999999,5927.87,8351.05,7591.420000000001,5264.07,7408.890000000001,8693.929999999998,7315.379999999998,10387.769999999999,6757.82,5805.879999999997,6263.009999999999,6286.880000000001,7048.059999999999,6646.51,6045.22,6806.6399999999985,5712.190000000001,7568.740000000002,7478.8,6949.289999999999,7151.039999999998,4592.849999999999,5766.409999999999,292744.6099999999
05.522.917/0001-70-C DE SAUDE BELA VISTA,0,0,0,578,861.3,800.8,541.01,1257.87,755.3699999999999,762.08,791.7500000000001,1338.1200000000003,999.11,432,916.3900000000001,518.65,867.5999999999999,858.01,734.1700000000001,697.95,936.86,2172.08,1102.81,993.0100000000001,1092.51,853.56,1390.6100000000001,810.7800000000001,943.2699999999999,878.6499999999999,1072.77,897.5499999999998,1243.4999999999998,1111.13,1018.7300000000001,985.76,1035.09,704.7,1101.76,1215.75,1289.23,1123.9199999999998,583.04,1500.14,381.29999999999995,263.86,283.37,326.77,500.7700000000001,902.1500000000001,390.96000000000004,56.39999999999999,480.94,381.8,391.07000000000005,449.70000000000005,777.8,556.51,176.85,441.40000000000003,121.57,538.8000000000001,47189.41000000002
05.522.917/0001-70-C DE VILA BANDEIRANTE,0,0,0,0,3924.3900000000003,4439.899999999999,3441.3200000000006,4642.940000000001,3910.0199999999995,4534.750000000001,5332.949999999999,6183.879999999999,5414.15,5458.9400000000005,4648.35,3852.4799999999996,4731.110000000001,5264.239999999999,5416.86,6801.92,5636.969999999999,13672.16,2452.0200000000004,5546.23,4294.54,6578.070000000001,10352.039999999999,5337.6,7202.839999999999,8325.119999999999,0,10382.56,8574.069999999998,8678.28,7775.219999999999,10076.58,12035.82,10927.32,14277.51,12846.73,14778.06,12535.779999999999,10294.39,11657.56,19853.589999999993,16725.820000000003,11241.549999999997,8483.970000000001,8757.709999999997,9033.449999999999,10290.729999999998,8396.24,9454.449999999997,10014.690000000002,9620.72,8931.01,12561.249999999996,9915.720000000003,10062.110000000002,10838.56,8509.680000000002,9441.2,484368.12
