 Produção Ambulatorial_Estabel. com cod. SIA_até out/99,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
18.279.125/0001-68-POSTO SAUDE DO BREJO,0,0,0,0,0,0,0,0,0,0,479.91,479.91,479.91,479.91,479.91,479.91,479.91,479.91,479.91,479.91,479.91,479.91,479.91,479.4,479.91,479.91,479.91,479.91,479.4,478.38,479.91,479.84,479.67,479.55,479.68,335.72,335.8,335.73,335.6,283.73,283.81,283.74,284,284,283.84000000000003,283.75,283.61,283.79,283.71,283.73,283.78,283.72,283.91,283.6,283.68,283.6,283.91999999999996,283.86,283.58,283.85,283.97,283.59000000000003,19863.919999999995
18.279.125/0001-68-SECRETARIA MUN. SAUDE DE LASSAN,12404.230000000001,12535.84,12737.58,12875.460000000003,120.5,22760.39,11437.210000000001,12167.5,12253.85,12252.100000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121544.66000000002
18.283.101/0001-82-CAMP DO COLO UTERO MUNIC ITACAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,142
18.283.101/0001-82-CONS ODONT E E PETRONIO PORTELL,13477.599999999997,13281.04,13538.2,17233.34,13511.029999999999,13302.3,13528.36,13454.159999999998,14298.14,14954.199999999997,10732.039999999999,11328.519999999999,11740.829999999998,10894.32,11553.769999999997,11031.039999999999,11221.009999999998,11447.229999999998,106.72999999999999,10043.859999999999,22882.329999999994,11552.769999999999,11436.609999999995,11276.349999999999,11553.579999999998,11532.09,11553.68,11552.939999999999,11553.08,11552.419999999996,11552.869999999997,11553.619999999997,11553.579999999998,11552.999999999998,11553.390000000001,7741.8,7741.8,1587.76,7518.860000000001,7518.93,7518.76,7518.320000000001,0,3796.4900000000002,2870.1899999999996,2894.7,3582.81,3041.3600000000006,7974.43,5154.58,5154.74,7068.879999999999,6832.2699999999995,4425.5199999999995,3447.1300000000006,5095.77,7538.610000000001,7537.46,6856.089999999999,7631.899999999998,7818.5,8039.03,578796.72
18.283.101/0001-82-HOSPITAL MUNICIPAL GERSOM DIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4304.73,4260.91,6791.140000000001,11406.479999999998,6443.399999999999,5227.4800000000005,4697.61,4739.55,4489.700000000001,8190.5999999999985,7340.100000000002,8171.310000000002,10136.25,8423.359999999999,8577.710000000003,11557.279999999997,17207.32,9897.279999999997,14427.47,22859.799999999992,11407.129999999997,11404.709999999997,9273.630000000001,11417.870000000003,10748.439999999999,11330.900000000001,11965.189999999999,4284,11836.21,15342.230000000001,8863.11,18774.149999999998,24007.93,703.56,261.58,261.58,29196.120000000003,19713.99,16190.200000000003,14757.650000000005,27203.749999999993,34389.40000000001,32820.85000000001,28938.070000000007,28224.780000000006,27106.899999999994,26183.39,625756.8000000002
18.283.101/0001-82-POSTO DE SAUDE BREJO MATA FOME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.9,338.01,356.81,445.51,179.4,179.09,180,180,180,180,180,180,180,180,180,180,180,180,3972.7200000000003
18.283.101/0001-82-POSTO DE SAUDE DE MISSOES,0,0,0,0,0,0,0,0,0,0,465.71,792.7,896.85,1218.87,1895.7,1895.7,1865.9,1876.33,1821.2,1046.4,828.97,1110.47,1242.1,1271.9,1644,1664.58,1685.6100000000001,1820.2,1802.72,1766.8,1814.3899999999999,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30469.1
18.283.101/0001-82-POSTO DE SAUDE DE RANCHARIA,0,0,0,0,0,0,0,0,0,0,357.6,605.49,239.9,381.22,289.17,289.17,289.17,289.17,289.17,289.17,289.17,289.17,289.17,289.17,356.49,0,415.65,415.65,346.29,345.27,414.16999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6769.43
18.283.101/0001-82-POSTO DE SAUDE DE SERRARIA,0,0,0,0,0,0,0,0,0,0,183.6,282.03,189.72,189.72,189.72,188.7,188.7,188.7,181.56,181.56,189.72,189.72,189.72,188.7,189.72,0,189.72,189.72,189.72,189.72,189.72,189.72,189.72,48.45,189.72,126.99,126.99,126.99,106.59,106.59,106.59,106.59,0,106.97999999999999,106.07,106.82,107,132.73000000000002,124.5,124.51,124.51,124.51,124.63,123.58000000000001,124.87,124.7,124.14,124.54,124.78999999999999,124.78,124.81,124.73,7588.329999999998
18.283.101/0001-82-POSTO DE SAUDE DE SUMARE,0,0,0,0,0,0,0,0,0,0,145.86,169.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.18
18.283.101/0001-82-POSTO DE SAUDE DE TRAIRAS,0,0,0,0,0,0,0,0,0,0,384.38,908.49,1284.06,947.53,2510.55,2577.6,2583.56,2611.87,2601.24,2523.6,1415.04,1382.29,1382.29,2513.56,2634.42,2634.64,2634.83,2634.51,2634.51,2634.51,2503.85,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43973.33000000001
18.283.101/0001-82-POSTO SAUDE FABIAO II,0,0,0,0,0,0,0,0,0,0,840.03,1244.1200000000001,1303.83,1480.89,1933,1514.7199999999998,1848.43,1918.9,2140.1,1479.13,887.27,1571.92,1182.3100000000002,1502.6299999999999,2077.5600000000004,1334.3700000000001,1519.83,1205.5199999999998,777.4399999999999,753.3199999999999,2700.4300000000003,1995.92,1741.55,2051.8199999999997,2050.94,1419.27,1438.24,1099.4499999999998,1647.17,1539.0100000000002,1312.7499999999998,1321.02,0,1198.98,270.01,423,106.68,148.89999999999998,602.19,532.37,398.71999999999997,602.5000000000001,602.43,302.94,601.98,602.7700000000001,602.59,579.99,302.73,302.78000000000003,302.61,302.88,57619.94000000001
18.283.101/0001-82-POSTO SAUDE VARGEM GRANDE,0,0,0,0,0,0,0,0,0,0,623.44,773.7,752.8399999999999,836.28,1697.5,1676.68,1669.19,1654.29,1559.35,1217.15,670.5699999999999,815.4200000000001,836.28,836.2,1315.51,1311.75,1267.49,1313.6799999999998,0,0,0,0,0,0,0,0,0,0,977.34,1000,474.01,969.14,0,613.48,10.2,8.67,5.1,3.57,379.74,379.51,321.54999999999995,379.55,186.84,104.28,60.15,301.79,379.57,379.6,337.34,338,337.41,337.07,29111.229999999996
18.283.101/0001-82-POSTO SAUDE VILA FLORENTINA,0,0,0,0,0,0,0,0,0,0,0,612.27,0,527.3399999999999,1673.15,1628.45,0,1621,1626.96,1086.75,946.03,1105.46,1245.52,1434.09,1569.7,1642.32,1326.8899999999999,1727.01,0,0,0,0,0,0,0,0,0,0,997.66,998.58,859.17,630.34,0,621.8,104.59,770.14,0,0,349.56,302.56,68.8,193.01000000000002,196.72,187.76,85.98,237.11,349.77,349.92,337.96,337.94,337.91,337.26,28427.479999999992
18.283.101/0001-82-PROGRAMA DE SAUDE DA FAMILIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9949.029999999999,9878.31,9997.48,9996.81,9997.619999999999,9996.41,9785.32,5000,4998.12,7686.14,6420.02,6219.72,7433.299999999999,7254.76,7312.91,7895.400000000001,7401.52,6765.67,7189.3,8439.15,8264.14,0,6631.75,0,0,0,0,1326.28,1326.28,1326.28,1326.28,700,699.5,1326.28,1326.28,1634.72,1634.72,3817.7200000000003,3118,3817.7200000000003,3817.7200000000003,201710.66
18.283.101/0001-82-SECRETARIA MUN. SAUDE DE ITACAR,38157.37999999998,50920.52,43464.08,48773.619999999995,48269.13999999999,35595.610000000015,36668.570000000014,32051.370000000006,28590.52,34128.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396618.98
18.283.101/0001-82-TRAYLLER MED ODONT ITACARAMBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.23,655.46,334.96,229.89999999999998,678.8,436.32,273.56,629.8,198.7,185.6,0,0,0,0,4302.330000000001
18.283.101/0001-82-UNIDADE DE SAUDE DE FABIAO PSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271.38,2340.49,2486.52,2379.27,1381.92,1810.09,2327.87,2499.3599999999997,2499.3,2498.81,2499.49,2449.49,2279.99,2453.49,0,1876.28,0,0,0,0,1049.88,1048.48,694.6,1050.88,1036.88,1050.88,1049.88,1049.88,1399.72,1399.72,1005,1006,1005,977,48877.54999999998
18.283.101/0001-82-UNIDADE MISTA DE ITACARAMBI,0,0,0,0,0,0,0,0,0,0,25083.29,27884.51,22362.869999999995,38368.78,49006.4,31603.889999999992,32963.02,35249.86,36615.29999999999,30170.379999999997,31116.41,8351.14,21635.370000000006,36311.420000000006,30047.089999999997,34731.84,34073.21000000001,33234.43,36784.259999999995,33299.94,35247.110000000015,39388.00999999999,37414.909999999996,37164.46,36647.24,27002.59,27001.92000000001,27002.160000000007,23925.44,23354.71,23700.829999999998,23507.840000000004,574.86,20926.949999999997,33713.94,10293.439999999999,16084.099999999997,15769.13,10580.66,9671.42,7737.360000000001,13678.45,9408.16,7136.8,8894.02,8928.7,14764.53,16457.28,12122.890000000001,14144.51,13945.85,14865.859999999999,1249949.5399999996
18.283.101/0001-82-UNIDADE SAUDE VARGEM GRANDE PSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318.48,2336.4,2468.59,1670.7,1104.15,2090.7,2499.1400000000003,2498.99,2483.2,2498.74,2499.49,2499.49,2137.26,2499.49,0,1876.28,0,13.44,0,0,938.08,1049.88,605.88,1050.88,1049.88,1050.88,1050.88,1050.88,1399.72,1398.72,1005,1006,1005,1006,48162.21999999999
18.283.101/0001-82-UNIDADE SAUDE VILA FLORENTINA P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499.49,2499.37,2467.8100000000004,1279.51,1249,2470.85,2499.49,2498.59,2499.49,2497.83,2471,2471.49,2452.79,2499.49,0,1826.28,0,0,0,0,1050.88,1050.88,971.88,1048.88,1050.88,1008.88,1049.88,1050.88,1399.72,1398.72,1006,1006,1006,1005.5,49287.45999999998
18.283.101/0001-82-UNIDADE SAUDE VILA SAO JOAO PSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.7799999999997,2027.88,2442.7799999999997,2526.5299999999997,1730.26,2499.4,1249.49,1249.49,1249.49,1249.49,1249.49,1249.49,1249.49,1249.49,1250,1876.28,0,0,0,0,995.28,1037.68,901.88,1050.88,1049.88,1030.88,1050.88,1049.88,1399.72,1398.72,1107,1108,1107,1107,41796.51000000001
18.286.476/0001-04-HOSPITAL E MATER VESPASIANO LTD,5280.77,5852.860000000001,5815.160000000002,4681.580000000001,5389.269999999998,4289.54,3869.33,4732.790000000001,4624.6500000000015,4743.27,5263.8899999999985,5361.5599999999995,5009.850000000001,4868.990000000001,5272.979999999999,6302.009999999998,5653.5599999999995,5388.549999999999,4879.800000000001,5003.490000000001,5593.12,5443.53,4795.68,4886.67,5492.51,5072,5743.76,4294.42,6782.52,6418.09,7360.14,7639.570000000001,6085.009999999999,6088.219999999999,6032.6,6032.9,5761.539999999999,4625.87,4568.359999999999,4715.86,4729.45,4108.849999999999,136.68,5329.69,179.51999999999998,7517.5999999999985,4674.8099999999995,5467.58,5247.839999999998,5234.66,6028.369999999999,5051.519999999999,4752.369999999999,5375.68,5152.63,4075.9199999999987,4486.179999999999,4648.049999999997,5331.210000000001,4139.4800000000005,3846.7699999999995,3743.96,314975.09
18.291.351/0001-64-CAMPANHA COLO UTERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3033,0,0,0,0,0,0,0,0,0,0,3033
18.291.351/0001-64-CAMPANHA COLO UTERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30500,1563.68,0,0,0,0,0,0,0,0,0,32063.68
18.291.351/0001-64-CENTRO DE APOIO DIAGNOSTICO,0,0,0,0,0,0,0,0,568.25,567.87,567.67,567.65,568.41,568.5799999999999,568.43,568.61,568.74,568.35,0,0,0,0,0,0,0,0,0,0,1339,1513.27,977.7,2759.4300000000003,1975.51,2261.2400000000007,2098.23,1352.9800000000002,1279.72,1296.38,1266.8200000000002,785.27,0,0,0,0,0,0,0,0,0,5079.83,5104.36,4185.83,5317.710000000001,4516.139999999999,4449.68,4382.280000000001,5481.45,3909.540000000001,4040.9100000000003,5434.36,4381.72,5520.860000000001,86392.78
18.291.351/0001-64-CENTRO DE SAUDE AFONSO PENA,0,0,0,0,0,0,0,0,6189.19,5557.49,6450.05,5956.830000000001,5514.420000000001,6119.040000000001,5587.599999999999,5573.94,5317.810000000001,5318.87,4063.62,5737.56,5865.710000000001,5961.0999999999985,5841.96,6736.009999999999,6792.660000000001,6512.459999999997,6015.959999999998,5698.029999999999,4220.86,3828.710000000001,3670.8199999999997,4045.0199999999995,4045.72,4035.72,4425.72,5317.33,4640.44,4686.670000000001,5345.569999999998,5035.759999999998,4620.9,4428.069999999999,3397.8100000000004,3355.500000000001,3352.3500000000004,4072.7200000000003,4646.09,4731.179999999999,3706.98,4757.039999999999,4259.299999999999,4284.629999999999,4105.01,3286.75,3198.749999999999,3488.5800000000004,4236.29,3223.9199999999996,4211.799999999997,5520.800000000002,5633.910000000001,6580.849999999999,263207.88
18.291.351/0001-64-CENTRO DE SAUDE BOM PASTOR,0,0,0,0,0,0,0,0,9970.010000000002,6912.119999999999,8155.38,6783.6500000000015,6318.59,6655.009999999999,6511.169999999999,7656.71,8680.940000000002,5858.9400000000005,7313.79,6051.929999999999,7300.22,8870.380000000001,8551.669999999998,7014.390000000001,7609.35,7094.62,7690.539999999999,7456.359999999998,6455.37,6158.039999999998,6301.949999999999,8458.019999999999,8918.41,8963.41,8768.059999999998,9093.13,8349.73,8809.229999999998,9336.34,8632.590000000002,8871.5,6166.8600000000015,4830.389999999999,4279.389999999999,7237.750000000001,6075.099999999998,5843.179999999999,6921.549999999999,5219.9400000000005,8983.190000000002,9591.65,10183.52,10679.88,10509.220000000001,9538.839999999998,9275.18,11262.380000000001,10752.179999999997,10440.73,9566.639999999996,7449.27,11020.479999999996,431398.87000000005
18.291.351/0001-64-CENTRO DE SAUDE CENTRAL,0,0,0,0,0,0,0,0,14196.330000000002,6311.68,11585.83,12338.340000000002,10929.950000000003,15919.01,15190.339999999998,14365.91,14737.709999999995,14211.380000000001,12232.140000000003,11667.329999999996,12118.48,15055.930000000002,14386.71,14052.369999999997,15374.970000000001,16337.89,16335.599999999993,16237.039999999999,14852.02,15363.21,13354.509999999998,17483.639999999996,18428.059999999998,18319.790000000008,14156.25,15579.909999999996,14275.170000000002,18445.79,15224.51,16436.899999999998,14957.51,12385.51,13915.390000000001,13907.58,17645.58,17112.61,17673.129999999994,17549.090000000004,18903.77,20799.12,20368.76,23010.339999999993,23409.68,16145.460000000001,19345.369999999995,15314.079999999996,22325.68,19943.519999999993,32544.059999999998,29114.370000000003,32678.74999999999,33849.16000000001,918403.22
18.291.351/0001-64-CENTRO DE SAUDE CS URBANO,0,0,0,0,0,0,0,0,6505.869999999999,7020.45,7145.4,5154.110000000001,5293.9299999999985,5328.839999999999,4739.950000000001,5020.11,5719.590000000001,4454.530000000001,3104.7999999999993,4589.669999999999,5552.309999999998,5847.919999999999,3907.8999999999996,5468.120000000001,5209.41,5722.960000000002,5631.990000000001,5409.979999999999,5340.350000000001,4954.7,4535.65,6792.14,7006.2300000000005,7288.300000000001,7351.649999999999,7785.08,7619.340000000001,7296.32,7785.980000000001,7608.110000000001,6336.410000000001,5128.749999999999,3530.190000000001,3503.390000000001,5718.290000000001,5033.06,5524.48,6166.969999999999,5771.740000000001,6184.219999999999,5736.48,4968.75,5670.889999999999,4796.509999999999,3675.110000000001,3761.2800000000007,5706.2699999999995,5667.8,5305.469999999999,7072.619999999999,6650.339999999998,8012.749999999998,308113.4600000001
18.291.351/0001-64-CENTRO DE SAUDE DANILO PASSOS,0,0,0,0,0,0,0,0,4452.929999999999,3459.0499999999997,4078.2,3440.0600000000004,3157.35,4443.94,3801.729999999999,4182.790000000001,3891.710000000001,3146.7899999999995,4443.229999999999,3791.21,4367.389999999999,3858.799999999999,4236.369999999999,3663.98,3829.759999999999,4122.07,4056.809999999999,4123.91,4021.81,3531.060000000001,3791.5099999999998,3950.4900000000002,3724.56,4425.920000000001,4008.3899999999994,5219.09,3635.96,4913.150000000001,4865.979999999999,4866.65,4717.34,3560.0400000000004,2861.4999999999995,2739.5600000000004,3585.9099999999994,3390.4899999999993,3436.5899999999992,3896.8299999999995,3012.19,3740.89,3367.1599999999994,3418.2500000000005,3440.03,3268.5400000000004,2757.58,2954.1099999999997,4041.399999999999,3529.2000000000007,4052.4999999999995,4178.59,5132.160000000001,5653.8099999999995,210237.31999999995
18.291.351/0001-64-CENTRO DE SAUDE ICARAI,0,0,0,0,0,0,0,0,5110.730000000001,3276.1100000000006,4237.360000000001,3689.0299999999997,2733.94,4151.7,3817.1900000000005,4548.53,3963.709999999999,3377.63,3795.6199999999994,2897.7000000000003,3813.229999999999,3343.98,3340.4900000000002,2969.8299999999995,2470,2808.65,3438.55,3355.5299999999993,3389.3699999999994,3229.7,3648.3599999999988,3404.67,3837.3100000000004,3837.17,3923.959999999999,4467.9800000000005,3901.8300000000004,4220.079999999998,3722.3100000000004,4144.28,3750.6200000000003,3345.62,2631.3200000000006,2073.43,3226.7700000000004,2870.0099999999998,2627.55,2766.2800000000007,2753.79,2810.7999999999997,2449.92,2245.1700000000005,3469.4500000000007,2928.3800000000006,2445.2200000000003,2606.0800000000004,3232.36,2714.17,3471.4700000000007,3410.9799999999996,4263.68,4863.779999999999,183823.38
18.291.351/0001-64-CENTRO DE SAUDE IPIRANGA,0,0,0,0,0,0,0,0,4846.22,3483.7,4099.990000000001,3629.4399999999996,3349.46,4619.74,4188.78,3771.9700000000003,3701.5299999999997,2809.7700000000004,3301.1699999999996,3343.0899999999997,4509.599999999999,4128.78,4539.649999999999,4833.299999999999,4479.429999999999,4842.259999999999,4711.249999999999,4956.790000000001,4315.840000000002,4532.5999999999985,3633.479999999999,5863.790000000001,5858.41,6145.99,5951.49,7166.429999999999,6178.05,6819.539999999998,6751.1799999999985,6217.280000000001,6507.759999999998,5013.23,3966.97,2943.31,5619.8099999999995,4912.069999999998,4542.32,4437.39,2212.0000000000005,4261.34,3769.51,3485.6600000000003,2692.18,2404.3199999999997,2126.85,2519.6199999999994,3718.1600000000003,3218.43,2776.5999999999995,2315.2,1690.94,2967.72,229681.39000000004
18.291.351/0001-64-CENTRO DE SAUDE ITAI,0,0,0,0,0,0,0,0,7801.37,7072,6710.05,6515.990000000002,6087.300000000001,7222.180000000002,7181.37,5594.61,6840.009999999999,2537.4899999999993,3968.35,5551.329999999999,7091.7,6687.620000000001,7155.96,5828.010000000001,6225.54,6586.51,6052.310000000001,6514.779999999999,5666.660000000001,5268.46,5523.35,6795.259999999999,6893.38,7479.5,7073.16,7225.1,6592.910000000001,7349.67,7665.209999999999,6477.1399999999985,6614.039999999999,5069.839999999999,5280.600000000001,3809.330000000001,5054.06,5079.219999999998,4996.64,5028.28,4849.329999999999,5545.33,4317.07,5366.290000000001,5192.62,5076.079999999999,3317.19,3186.0699999999997,5812.529999999999,6018.819999999999,5472.19,5290.389999999999,6940.540000000001,7537.269999999997,320088.01000000007
18.291.351/0001-64-CENTRO DE SAUDE JOAO MACHADO VE,0,0,0,0,0,0,0,0,10415.939999999997,7962.609999999999,10029.05,7437.2,7458.609999999997,7712.0599999999995,7646.789999999999,7039.52,7763.989999999999,6082.390000000001,6191.219999999999,5946.9400000000005,8457.12,7104.74,8042.259999999998,10053.009999999997,10731.710000000003,9694.849999999999,9455.25,13392.119999999999,12786.089999999997,11214.869999999999,13272.570000000002,14489.3,15287.839999999998,16402.850000000002,16596.239999999998,16926.910000000003,17969.71,18168.4,19281.140000000003,16804.489999999998,18106.300000000003,15360.79,13633.559999999998,12599.680000000002,14405.280000000002,16034.149999999998,13502.869999999999,12870.279999999999,9734.98,13559.959999999997,16471.55,19300.359999999997,18258.17,16290.930000000002,14805.67,16167.52,19317.42,17886.09,18563.239999999998,18249.18,15013.409999999996,21458.899999999998,709408.0800000002
18.291.351/0001-64-CENTRO DE SAUDE N.S.GRACAS,0,0,0,0,0,0,0,0,3612.1,2816.5200000000004,3233.6599999999994,2375.79,2377.99,3051.26,2482.85,2774.0999999999995,2881.33,2511.1799999999994,2536.4800000000005,2778.27,2990.5699999999997,3137.2400000000002,2814.349999999999,2915.0600000000004,2013.8,3111.0499999999997,2374.84,3111.17,4340.84,4290.2,6261.020000000001,8134.96,8188.19,9187.06,9103.920000000002,8770.130000000001,8535.800000000001,9906.699999999997,9604.839999999997,9140.859999999999,8357.609999999999,6361.2300000000005,4467.72,4293.880000000001,6485.8099999999995,6080.350000000001,6225.850000000001,5442.989999999999,6229.329999999999,6174.860000000001,6097.879999999999,5540.110000000001,5563.25,4545.200000000002,4363.31,3941.53,6488.460000000002,5748.020000000001,5927.560000000002,6599.670000000001,8743.829999999998,7736.88,282779.45999999996
18.291.351/0001-64-CENTRO DE SAUDE NACOES,0,0,0,0,0,0,0,0,6566.610000000001,4886.58,4194.98,5592.400000000001,6027.950000000001,6352.280000000001,5399.600000000001,5492.53,5740.589999999999,5056.619999999999,5446.1,5080.620000000001,6359.430000000001,5391.809999999999,5352.2,7442.199999999999,6553.599999999998,7006.59,6659.989999999999,6680.63,7738.59,7079.040000000002,5688.33,8043.109999999999,8037.11,7935.159999999998,8981.820000000002,8633.179999999997,7885.299999999998,8568.119999999999,8572.599999999997,6951.59,7900.939999999998,6152.729999999999,4843.839999999999,4710.429999999999,5741.91,4552.340000000001,5773.689999999998,5756.949999999999,4495.210000000001,8794.9,11325.999999999998,10214.32,11572.949999999999,10455.929999999998,9511.65,9357.769999999999,10966.03,10524.800000000001,9900.02,8213.389999999998,8238.079999999996,8833.65,389234.7900000001
18.291.351/0001-64-CENTRO DE SAUDE NITEROI,0,0,0,0,0,0,0,0,4696.98,4021.61,4411.069999999998,3476.4700000000007,2701.37,3986.3400000000006,3147.8199999999997,3142.97,3644.8599999999997,3378.3199999999997,3224.1299999999997,2887.1000000000004,3044.52,2751.5000000000005,4400.639999999999,3180.5899999999997,3026.11,3449.17,3120.9299999999994,3081.480000000001,2601.47,3694.3700000000003,4719.820000000001,6191.800000000001,6189.58,6888.530000000001,6507.15,8556.779999999999,7999.419999999998,8657.46,8316.84,7624.9400000000005,7744.74,5304.639999999999,3149.9500000000007,3297.3599999999997,5699.42,5114.54,5341.939999999999,5892.859999999999,4355.48,4949.899999999999,5791.379999999999,5222.109999999999,5606.87,6585.580000000002,4247.590000000001,4646.0199999999995,6622.780000000001,5729.459999999999,6439.81,7007.029999999998,8508.009999999995,9821.689999999997,273801.29999999993
18.291.351/0001-64-CENTRO DE SAUDE PLANALTO,0,0,0,0,0,0,0,0,8959.949999999999,7635.759999999999,8668.69,7324.610000000001,5331.719999999998,6209.999999999999,4708.360000000001,5630.130000000002,5800.430000000001,5454.719999999998,3722.9,5010.339999999999,6152.29,6444.24,5893.86,5652.5700000000015,6248.01,6085.98,6260.47,5935.63,5894,5260.799999999999,6436.08,7053.769999999999,7155.32,7634.049999999999,7307.379999999999,7245.739999999998,6997.2,7168.4800000000005,7473.210000000001,6878.94,7657.0999999999985,6559.6900000000005,4130.26,5100.290000000001,6433.66,6184.85,5197.039999999999,5477.2,4245.820000000001,4634.070000000001,5717.129999999999,5062.370000000001,5306.209999999999,5402.900000000001,4636.419999999999,3582.41,5388.560000000001,5734.88,6353.569999999999,6142.020000000002,8108.959999999998,9593.929999999995,332284.9700000001
18.291.351/0001-64-CENTRO DE SAUDE TIETE,0,0,0,0,0,0,0,0,3966.7799999999993,3477.5500000000006,3658.6300000000006,3343.97,3362.26,3064.2400000000002,3312.4300000000007,3582.88,3523.29,3192.9200000000005,2821.58,2485.289999999999,3273.1600000000003,2978.52,2951.0599999999995,2702.5099999999993,3108.2499999999995,3512.57,2854.1300000000006,3073.85,3315.85,2414.409999999999,2720.52,3249.2799999999993,3708.04,3778.27,3952.439999999999,4056.45,4133.91,4168.619999999999,4253.22,4012.65,3994.11,3050.22,2143.389999999999,1989.3200000000004,3232.239999999999,2970.4800000000005,3381.1800000000003,3488.7799999999997,3525.3000000000006,3490.59,2597.8200000000006,2923.67,2839.37,3185.3899999999994,2662.8699999999994,2903.3299999999995,3233.8700000000003,2741.76,3049.3499999999995,3471.88,4403.500000000001,4392.149999999999,177680.1
18.291.351/0001-64-CENTRO M. DE APOIO A SAUDE-CEMA,0,0,0,0,0,0,0,0,42828.62,38803.99,44238.74999999999,43064.520000000004,45374.38,45085.48999999999,43529.12000000001,44854.75000000001,43678.240000000005,36320.17,41801.41999999999,38992.37,45040.05,44714.96000000001,45378.39,46674.119999999995,52525.26999999999,53640.95,52350.08999999999,51150.62,51547.909999999996,42944.93,48527.77000000001,52376.05000000001,56235.85999999999,57676.93000000001,57649.89999999998,66586.69999999997,68069.41,63384.93999999999,66693.84999999998,65261.390000000014,70494.95999999999,61902.8,55146.55999999999,54512.54999999999,60213.59,57340.74,51678.49000000001,83821.78,93310.13,90263.53999999998,82108.24,90595.75000000001,79660.79999999999,71996.04000000002,87541.98000000001,73534.73999999999,93497.37000000004,87089.80999999998,92474.95,89281.84,89102.76000000001,89362.12000000001,3301933.45
