Movimento de AIH - Arquivos Reduzidos - Brasil,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64
23479421000142 SANTA CASA DE MISERICORDIA DE PERDOES,15788.199999999993,14350.869999999995,16996.870000000003,10236.869999999999,11885.849999999993,11078.759999999991,8956.369999999997,9631.739999999998,11263.889999999994,13698.949999999986,12646.149999999996,13270.309999999989,12359.720000000003,9592.899999999994,10612.099999999997,7535.310000000002,9434.259999999995,9791.329999999996,10767.31999999999,9551.879999999992,10499.509999999993,12267.729999999996,13677.169999999991,12205.209999999994,14397.37,10954.389999999992,13484.289999999995,12792.339999999997,10937.889999999996,10188.729999999994,10399.709999999995,10635.629999999994,10881.69,13490.449999999997,12268.629999999992,13138.340000000004,19351.489999999998,13171.420000000002,14353.189999999997,12306.209999999997,12516.689999999999,9301.21,8723.359999999999,10973.519999999999,10825.49999999999,10176.58,9924.379999999997,21536.550000000007,16307.96,15992.07,17798.620000000006,16837.48,12648.200000000003,14312.230000000003,8065.439999999999,12636.389999999998,14421.269999999999,18019.209999999995,16189.13,17579.889999999992,17103.08,11928.380000000003,784668.1799999997,FILANTRÓPICO
23516388000264 CASA DE SAUDE E MATERNIDADE SAO SEBASTIAO,14886.499999999989,16994.87,19123.129999999983,16343.149999999992,15782.759999999995,16965.95,17215.969999999998,17624.360000000004,13951.38,9837.989999999996,19195.709999999992,16294.710000000001,13281.379999999997,14328.039999999995,12234.37999999999,12832.099999999997,12918.319999999994,14121.83999999999,14897.329999999998,14599.679999999995,17638.860000000004,15279.449999999992,17207.05,19631.009999999995,20746.529999999995,19785.269999999993,18890.4,21372.209999999977,16675.429999999997,13847.619999999997,14870.019999999988,16583.809999999998,16069.369999999994,14962.509999999997,13141.02999999999,21017.01999999999,26816.30999999997,26073.61999999997,25976.329999999976,24459.42999999997,23770.429999999986,22153.22999999998,24710,25366.479999999985,27393.44999999997,29525.839999999986,27654.54999999998,35340.27000000002,20985.79000000001,19869.29,21914.31,21557.249999999996,21913.530000000002,21916.209999999995,22261.19000000001,21920.370000000006,21914.719999999994,21912.389999999996,21915.269999999993,21915.43,19437.890000000007,21914.48999999999,1201735.2099999995,FILANTRÓPICO
23539463000393 HOSPITAL MUNICIPAL DR MOISES DE MAGALHAES FREIRE,14780.949999999997,14807.079999999998,11464.859999999997,6388.919999999999,11503.250000000002,1326.39,0,0,0,0,7452.569999999999,5084.56,0,1255.3500000000001,15422.109999999991,14152.519999999991,18493.149999999994,16957.339999999997,18536.530000000006,18074.630000000016,15542.049999999987,21144.700000000004,18648.27999999999,23713.149999999994,21298.139999999985,20024.91999999999,13997.799999999997,17671.74999999999,17723.879999999994,20864.940000000002,20716.400000000012,25275.089999999975,25865.30999999998,26770.09,25611.63,25460.569999999992,29107.449999999986,26880.820000000003,41924.92999999996,29019.110000000026,31987.35000000001,24795.65999999999,24298.039999999997,18109.199999999993,28543.299999999974,33481.51000000001,31631.3,45406.049999999996,36529.770000000004,33861.72000000001,27057.800000000025,32305.430000000004,33979.70000000001,36407.69000000001,38530.97999999999,38634.47999999998,38645.77999999996,38668.67,38654.389999999985,38644.699999999975,38643.879999999954,38872.18999999996,1390650.8099999994,MUNICIPAL
23569502000133 SANTA CASA DE MISERICORDIA DE PITANGUI,37012.57000000002,32360.679999999997,36641.78,31550.400000000016,28017.450000000008,30206.179999999993,35792.22,27739.75999999998,37060.77999999997,31818.49,35535.220000000016,40730.259999999995,31090.280000000042,22924.59999999999,27162.549999999996,28339.109999999993,25262.649999999998,28143.800000000003,28049.780000000002,30948.739999999998,30588.730000000007,30425.970000000034,30592.85000000002,27678.370000000017,29513.21000000002,23877.790000000008,24376.459999999995,29901.340000000004,25518.64999999999,22757.999999999996,22006.939999999995,33829.6,28976.520000000008,25579.709999999995,29022.820000000014,28465.93000000001,28612.820000000003,19666.21,36798.87000000001,27758.93999999999,29877.48,28332.920000000016,27381.209999999995,23615.45000000001,29622.870000000006,25094.409999999985,32247.980000000014,27977.960000000006,33386.33000000002,30026.230000000014,35047.26000000004,35009.530000000035,34944.890000000014,34272.53000000003,34256.74999999999,34283.609999999986,34293.28999999999,34214.789999999964,34163.02999999997,34209.560000000005,33666.70999999999,34296.069999999985,1882557.8900000006,FILANTRÓPICO
23591126000183 SANTA CASA DE MISERICORDIA DE PIUMHI,47042.030000000006,48393.17999999997,43921.57999999995,51293.27999999985,42422.06999999995,48171.1999999999,51509.5099999999,48078.3999999999,43658.52999999994,49818.179999999884,48078.13999999995,54801.18999999993,54761.20999999997,37041.84000000003,35467.16,26830.75000000002,37668.94000000002,37289.31000000001,45674.43999999998,39060.750000000044,41635.16000000001,40283.03,40045.809999999954,37427.990000000005,40231.05000000002,41425.589999999975,47737.54999999997,40495.73999999999,42191.63999999996,40543.37000000002,38796.62000000002,42407.120000000046,38887.130000000056,41126.54000000002,41217.420000000006,45225.54999999999,39747.010000000024,40430.26000000003,44561.32000000001,42206.719999999994,35833.02000000002,41349.55999999999,37902.550000000054,36839.159999999996,43861.95000000003,42479.189999999995,44198.28999999999,57561.98999999993,51499.38999999991,49861.00999999994,50825.55999999984,50757.76999999991,50912.03999999993,47729.819999999956,47930.09999999996,47939.93999999997,46685.339999999975,46640.49999999998,47966.88999999993,47636.09999999999,47881.02999999999,47049.969999999994,2738945.4799999995,FILANTRÓPICO
23640220000185 CASA DE SAUDE E MATERNIDADE DR PEDRO SANCHES LTDA,13978.809999999994,9721.669999999996,12330.21,7590.830000000003,9476.329999999998,190.19,13070.609999999995,18983.519999999986,8527.459999999997,5270.590000000002,9644.84,7585.15,4793.21,4913.119999999999,3755.1600000000008,7808.610000000001,3658.9000000000005,5146.740000000001,5890.83,6368.02,4140.510000000001,4651.29,6144.410000000001,6015.829999999999,3513.0600000000004,4398.300000000001,4481.420000000001,3069.1099999999997,3390.2700000000004,6894.179999999999,5135.639999999999,4124.96,5375.859999999998,5948.459999999998,5111.590000000001,5754.6399999999985,6567.650000000001,4545.700000000001,6540.839999999999,5242.459999999999,10355.509999999998,8629.059999999996,5210.1399999999985,4512.98,5636.580000000001,4243.889999999999,5230.23,4772.27,5078.49,0,4151.82,2376.8,3696.73,4302.509999999999,6265.419999999999,5727.449999999999,3696.840000000001,3391.94,3587.59,4414.3099999999995,2604.8700000000003,3045.87,360682.27999999985,PRIVADO
23647209000147 SANTA CASA DE POCOS DE CALDAS,150169.41999999995,149232.64000000028,132866.7900000003,111529.29999999997,135407.90000000023,140930.67000000025,163285.12000000052,79971.53000000009,143250.6900000004,126989.09000000016,150433.71000000034,171600.78000000067,148419.83000000028,129486.01999999997,128706.22999999979,119689.55000000035,93524.66000000006,119330.4,131990.71000000037,130252.16000000034,159448.68000000025,151381.61000000025,153067.9300000001,134785.74000000028,132731.40000000005,143636.26000000013,137579.12000000032,146069.00000000015,136045.2400000002,120389.24999999988,159665.4299999997,112628.96999999986,121152.93999999986,160537.7299999998,145616.95999999988,141869.97999999984,154993.70999999996,131300.14999999988,170995.04999999967,144431.69000000015,144110.6000000002,175003.1399999999,156292.4299999997,147432.75999999992,192539.03999999948,155122.15999999997,187724.51000000042,211825.66000000006,186980.6999999999,213234.9899999999,181441.76000000036,193543.5700000003,200834.57000000024,235911.38000000032,421260.54000000044,234189.81000000038,240244.5700000003,248133.33000000028,274179.8000000005,284775.0300000006,302060.78000000055,321008.2300000004,10423243.40000001,FILANTRÓPICO
23765183000131 SANTA CASA DE CARIDADE DE CAPITOLIO,7881.8600000000015,8003.350000000002,8324.130000000003,6121.270000000001,5799.09,5383.400000000002,7180.23,6427.150000000001,6596.02,5545.799999999999,7077.579999999999,8113.0499999999965,8267.57,5303.840000000001,5468.359999999999,5814.040000000002,6072.1500000000015,5238.250000000002,6765.93,6527.800000000002,6870.41,6562.100000000001,8000.419999999999,7268.95,6967.920000000001,6762.87,5637.240000000001,5901.71,5197.929999999999,6237.050000000002,4730.97,4606.250000000001,7153.5999999999985,8089.739999999996,8031.489999999998,7490.4699999999975,6504.649999999998,6547.710000000001,7029.819999999998,5874.740000000001,4558.759999999999,4097.370000000001,4146.140000000001,5572.729999999999,5804.17,5127.76,6156.8499999999985,8810.369999999999,8216.400000000001,8207.740000000002,7963.129999999998,7176.510000000001,7589.27,4394.14,6250.81,5864.18,4731.84,5160.580000000001,7140.439999999998,8243.129999999997,6784.26,7236.670000000003,402610.16000000003,FILANTRÓPICO
23766835000152 FUNDACAO FILANTROPICA E BENEF.HOSPITAL TANCREDO NEVES,34916.94,21594.88999999999,20004.069999999978,17266.38999999998,21240.009999999977,21960.870000000006,18913.88999999997,14663.409999999983,26887.230000000007,26728.17000000001,25404.35999999998,20883.809999999994,18095.310000000005,15959.559999999994,16598.429999999993,15398.31999999999,15306.219999999996,15264.479999999987,14497.85999999999,13972.05999999999,14801.189999999991,15311.909999999993,14277.990000000003,14200.649999999996,14216.599999999999,12241.099999999995,17294.599999999995,11085.519999999993,11644.119999999995,11260.06,18852.53,21151.539999999986,24592.23,30697.219999999998,28081.14000000001,28056.859999999982,21389.59,22654.309999999994,25334.11000000001,28428.71,22770.85999999999,15316.040000000005,27935.180000000004,22035.77,28033.460000000003,25129.93,37479.639999999985,38330.81,40364.49999999997,30837.99999999998,36062.61,33315.030000000006,31992.580000000013,23641.91,0,0,0,0,0,0,0,0,1194374.5799999998,FILANTRÓPICO
23769052000122 HOSPITAL SAO JOSE,24572.360000000004,17176.97999999998,15012.089999999997,13648.409999999998,13276.5,13767.289999999988,13305.219999999994,13513.979999999992,15667.34,16154.779999999992,15037.09,18751.580000000013,16043.500000000004,15384.679999999993,15009.189999999997,15785.100000000002,16660.06,12844.390000000003,13886.500000000002,9010.49,23358.060000000012,17001.219999999998,19495.000000000007,17795.450000000004,17496.060000000005,17418.609999999993,16995.839999999993,17887.63,14587.030000000002,12627.920000000004,13262.980000000001,14059.320000000007,17895.780000000006,20376.050000000003,19439.220000000005,26995.259999999995,25083.080000000005,19536.840000000015,22305.220000000016,21559.550000000014,16791.82,17374.910000000003,16404.960000000014,25569.959999999995,32667.049999999985,28334.209999999995,32002.34999999998,36414.530000000006,35391.54000000001,35388.01000000001,31378.140000000018,34785.490000000005,34759.95000000001,33623.86000000004,35841.450000000026,35061.84,36351.19999999999,36299.78,36304.1,36273.71999999998,36152.390000000014,36777.42,1379632.33,MUNICIPAL
23778756000161 SANTA CASA DE MISERICORDIA DE POMPEU,22437.419999999987,22654.94,20556.299999999985,22811.739999999994,21455.809999999987,19556.710000000003,24502.359999999993,19312.09,21676.029999999984,23872.849999999984,20410.809999999987,22881.67999999999,25293.190000000024,21520.370000000014,20540.70000000003,21097.81999999999,20299.319999999978,21692.52,20641.809999999998,20054.539999999997,20265.379999999997,21712.35,20971.519999999993,20336.71999999999,20145.949999999986,17729.190000000002,18545.61999999999,17592.93999999999,12048.479999999989,12725.179999999995,15478.529999999997,14483.909999999998,19206.53999999999,15280.539999999995,13726.129999999992,15132.819999999996,16054.169999999993,15196.41999999999,16331.429999999988,15178.639999999989,10438.97999999999,15400.209999999985,13587.129999999988,18160.659999999996,15791.18999999998,14824.35999999999,18490.79999999999,27581.999999999993,24003.5,20210.489999999994,24057.530000000006,17528.049999999996,20904.49999999999,21870.370000000003,23438.04,17881.38000000001,23430.570000000003,22506.049999999996,22208.92000000001,24459.37999999999,23453.730000000003,23448.580000000005,1215087.89,FILANTRÓPICO
23798846000114 HOSPITAL NOSSA SENHORA DAS DORES,88391.37000000023,94473.81000000035,109583.81999999986,81880.23000000007,100092.8699999999,101614.21999999984,96994.08000000013,90107.97999999998,99152.42999999998,91587.35000000005,92201.01999999989,88327.20999999999,88660.66999999968,67104.04999999984,63326.74999999991,56359.02999999995,53462.15999999996,27383.22999999999,115753.70999999976,62069.94999999993,80515.27000000009,86585.1100000001,82253.18000000004,77188.84999999999,77934.88000000002,93320.54000000011,19015.230000000014,126162.76999999989,61944.38999999994,54679.49000000004,74244.8100000001,69803.36000000004,68501.10000000012,68437.95000000008,76093.75000000001,88757.14999999983,75606.62000000002,81815.64000000006,73657.73999999992,75196.83999999995,63123.62999999993,54412.35,72058.91000000005,65078.37000000005,74246.68999999992,65110.60000000001,90432.93999999999,94012.2399999999,79979.62999999992,89049.01999999987,89137.81999999979,88066.34999999979,88067.74999999983,88639.23999999985,88149.25999999985,88193.21999999999,88203.06999999992,89055.52999999993,88803.76999999986,88482.29999999989,89040.70999999985,89069.06999999985,4990653.079999999,FILANTRÓPICO
23802317001380 ASSOCIACAO DOS PLANTADORES DE CANA DE MINAS GERAIS,8549.199999999999,8784.91,8232.439999999999,11278.649999999996,16504.73999999999,14578.979999999996,13496.359999999993,9988.619999999995,11943.640000000001,16870.15,10839.309999999992,17926.519999999982,17572.42999999999,12147.389999999994,11108.239999999993,11261.479999999994,9409.839999999997,11483.889999999996,11437.849999999993,9112.199999999997,9457.999999999996,10524.679999999997,10648.619999999999,11768.36,9413.549999999997,10370.359999999997,8274.409999999994,10639.739999999998,9428.539999999999,10321.459999999997,11137.98,10131.449999999995,10884.629999999996,11024.579999999998,9498.769999999995,10631.369999999999,9859.099999999999,9527.289999999999,10749.519999999997,9889.659999999998,10414.679999999998,9768.749999999996,9342.409999999996,10567.139999999998,9755.299999999994,9941.079999999996,10587.919999999995,11954.500000000004,12279.029999999995,12073.39,6214.170000000001,12185.339999999998,12237.180000000006,11701.339999999997,11334.269999999997,11133.429999999998,11054.7,11634.170000000007,10755.539999999999,11744.890000000001,11719.750000000002,11751.730000000007,686859.62,PRIVADO
23802317001542 HOSPITAL SAO VICENTE DE PAULO DE PIRAUBA,0,8946.78,17309.850000000006,8315.920000000002,8924.07,9357.859999999999,9104.779999999995,8989.720000000003,13077.53,10303.949999999999,9833.2,10487.450000000003,9514.159999999994,8293.170000000002,8630.29,8216.850000000004,11038.720000000003,7618.98,7496.330000000001,6798.450000000003,6777.7300000000005,8015.990000000001,9153.230000000003,8964.660000000003,9272.980000000003,8707.990000000002,8194.850000000002,10680.960000000003,8953.940000000002,8401.500000000002,7777.5799999999945,10348.179999999998,10099.73,9177.68,11261.729999999998,8923.059999999996,9385.37,9466.419999999998,9133.440000000004,9952.96,10450.060000000001,9548.34,9715.609999999997,8589.609999999997,8284.259999999997,9882.229999999992,9496.07,13916.79,11389.650000000001,11424.100000000008,11469.490000000007,11432.350000000004,11396.560000000007,11467.170000000004,11495.550000000003,11533.270000000004,11359.869999999999,11130.91,11053.57,11266.280000000002,11503.449999999999,11504.470000000003,604217.7,
23949720000101 CLINICA SAO CAMILO S/A,67157.69,64235.18999999998,66486.30000000006,69635.7100000001,58058.830000000016,57069.939999999995,47640.219999999965,48142.42999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478426.31000000006,PRIVADO
23951916000475 HOSPITAL DAS CLIN SAMUEL LIBANIO\POUSO ALEGRE,285044.33000000025,286610.2099999997,318522.69999999995,246975.61999999988,299482.54000000056,271678.60000000015,266965.48999999947,244520.83,263680.9400000001,247141.79000000074,288030.3100000013,289114.2200000011,261617.34000000075,225185.17,254413.07000000036,230538.3500000002,271927.6400000007,239619.93000000066,258756.99000000063,217647.94000000053,297506.2400000006,237558.2300000001,259415.56999999995,262633.69,266105.9300000002,253977.64999999976,250615.0500000003,271587.7400000003,262264.8700000004,218593.47000000023,256020.26000000112,202487.19000000044,231909.97000000067,260654.09000000064,259316.13000000047,230336.6800000003,259173.4300000005,286492.12000000005,291116.36999999976,282608.08999999956,255772.94000000056,280069.11000000016,219522.86000000045,271129.6100000002,297471.77000000025,262542.3900000004,255694.23000000088,375707.6099999999,397738.8300000003,374244.95,372898.9099999996,354608.0699999994,467137.4300000001,502360.19000000064,724024.6700000018,453880.0599999998,445434.7900000001,530224.5999999999,517276.2100000011,551411.4799999999,641503.9100000003,592555.7300000004,19551057.130000018,PRIVADO
23993579000136 BELO VALE - HOSPITAL E MATERNIDADE HENRIQUE PENIDO SA,0,0,0,4541.350000000001,5533.9000000000015,5823.6600000000035,6323.140000000001,4191,4979.720000000003,6740.500000000003,5625.830000000002,8470.519999999995,2341.2000000000007,2270.23,16520.31,5617.450000000001,5655.3499999999985,8839.209999999995,9588.959999999992,9226.819999999992,9583.519999999993,7253.71,12373.429999999997,8329.05,10001.990000000002,8456.21,7012.49,9050.4,7669.640000000001,7427.750000000001,7441.8499999999985,5718.59,8634.8,8238.62,8663.26,7867.599999999998,9767.029999999997,5579.1500000000015,9400.939999999999,6073.850000000002,7293.39,7730.150000000001,7749.839999999999,8124.16,9286.089999999998,5292.060000000002,9126.190000000004,11220.309999999996,8448.779999999999,8282.7,9782.04,10093.709999999997,5610.880000000001,0,0,0,0,0,0,0,0,3670.8299999999995,388544.16000000003,FILANTRÓPICO
24001463000136 SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO,7259.47,7311.840000000001,6732.669999999996,6827.330000000002,6424.630000000002,5900.090000000001,5933.7300000000005,6222.08,6099.209999999999,7442.190000000001,6928.719999999999,4655.260000000001,5567.289999999999,7005.7199999999975,6304.120000000001,7512.599999999997,7322.979999999996,6164.9900000000025,7423.459999999997,5372.260000000003,7987.299999999995,7341.5099999999975,8059.429999999995,6065.409999999999,7326.890000000001,7573.649999999999,7552.369999999999,6322.229999999997,8198.449999999997,7678.190000000002,5122.799999999999,8900.749999999998,7737.740000000001,6668.339999999998,8515.349999999997,6139.5999999999985,5275.81,5364.250000000001,7711.779999999999,6142.570000000001,6771.570000000002,6384.0700000000015,6098.299999999998,5813.459999999998,6912.660000000001,7144.129999999998,6731.479999999998,11148.399999999998,9043.88,8106.43,9008.47,7766.570000000002,7435.610000000002,8155.400000000002,6922.819999999999,9074.41,9023.010000000002,9018.14,9228.560000000001,7788.5599999999995,9017.899999999998,8767.6,447456.49,
24009417000183 SANTA CASA DE PRADOS,7057.3200000000015,7048.910000000001,6498.01,7500.89,6222.180000000002,6839.4500000000035,7667.460000000004,7228.7900000000045,5918.850000000002,6163.320000000001,6875.569999999999,7624.46,7796.919999999997,6317.860000000002,6296.370000000002,7791.790000000003,6733.090000000003,6283.7699999999995,6068.909999999998,7693.540000000001,7740.590000000001,6270.400000000001,7146.299999999999,7557.3200000000015,6921.400000000003,8716.86,7923.610000000001,7458.239999999999,7800.770000000001,7652.830000000002,8890.070000000002,6323.08,8234.349999999997,9445.729999999996,9023.689999999997,9647.5,10770.560000000003,8922.79,8379.83,8393.01,7939.900000000002,6764.270000000001,7829.880000000002,7394.279999999997,7524.159999999996,8698.419999999996,7643.719999999996,10403.249999999993,10729.419999999998,10366.300000000001,10612.220000000005,11071.240000000003,11061.070000000003,10823.640000000005,10729.4,10436.929999999998,10741.670000000002,10744.250000000004,10554.710000000001,10526.79,10362.180000000002,10367.88,514171.9699999999,FILANTRÓPICO
24031080000100 HOSPITAL ITAU,17122.66,17027.129999999994,15868.089999999997,14793.219999999994,12683.389999999998,10152.339999999993,15690.239999999993,16400.49999999999,14654.169999999993,14940.700000000003,16227.689999999995,14876.63,14237.939999999993,11574.719999999988,11429.879999999996,9856.289999999995,13022.859999999997,13289.530000000002,11547.819999999998,12500.12,15298.619999999999,14480.039999999995,10731.769999999995,14261.169999999995,13436.239999999989,12838.059999999992,12088.229999999998,12096.069999999994,13518.009999999998,12004.509999999998,12846.180000000002,9079.38,11120.389999999996,16305.09,15489.849999999993,12786.929999999995,14958.800000000005,12200.239999999998,10768.449999999993,12327.929999999995,12924.069999999998,14070.210000000001,11015.659999999998,10942.759999999997,11705.599999999999,11702.220000000005,12323.900000000001,18477.970000000005,16311.289999999995,14085.320000000002,12025.030000000006,13681.550000000005,16232.530000000004,12563.810000000005,11848.219999999998,9865.559999999998,13020.550000000001,13010.13,13010.209999999992,13055.06999999999,12659.779999999997,12471.980000000005,823535.2999999998,FILANTRÓPICO
24090409000104 HOSPITAL SAO SEBASTIAO DE RAUL SOARES,36206.460000000036,37758.50999999999,50843.32999999999,37199.02999999999,35116.930000000015,33613.82000000008,30647.430000000033,30774.36000000003,33853.49000000004,30687.390000000003,35463.10000000003,35080.27000000001,32396.859999999997,21031.189999999995,23114.400000000016,24776.67999999998,26986.850000000013,30151.379999999997,26165.950000000026,26151.820000000014,33360.10000000002,27835.860000000008,30542.620000000028,29660.879999999976,35927.85999999997,37053.03999999999,34647.74999999997,34351.890000000014,32100.160000000014,28034.499999999985,31001.02999999999,27913.30999999999,28712.050000000003,35241.879999999976,33625.85000000002,31167.059999999983,34746.13,34163.49999999999,28243.529999999995,24438.050000000032,24072.019999999993,24658.92999999999,26573.199999999983,22282.719999999987,27227.189999999995,27395.19999999999,25122.590000000004,42396.16999999993,29869.930000000022,29911.749999999996,29432.070000000007,29433.390000000018,29428.59000000001,29423.57000000001,29430.320000000003,29431.220000000012,29428.69999999999,29428.600000000013,29428.11999999999,23393.090000000004,34259.369999999995,29422.41,1902235.4500000004,FILANTRÓPICO
24163453000105 HOSPITAL NOSSA SENHORA DA CONCEICAO RIO CASCA,0,57734.98999999993,24690.900000000012,31348.40000000001,27742.17000000002,21593.089999999986,29802.690000000017,22866.139999999996,28041.220000000027,28603.560000000023,27729.670000000024,25493.410000000025,25600.76000000002,14712.219999999994,25035.990000000045,16443.459999999995,20361.33000000001,20510.65,21890.03000000001,19674.35999999999,20497.659999999996,22120.640000000007,25938.42000000002,24353.32999999999,25150.830000000038,28769.260000000028,0,49191.350000000006,19547.290000000005,18650.149999999998,21898.500000000004,20050.339999999982,0,48210.189999999995,26096.61,21977.510000000006,20497.9,23223.420000000006,20494.649999999987,25949.63000000001,20029.069999999978,15225.459999999995,18209.65,16696.339999999997,25196.479999999992,19541,25153.299999999992,33618.479999999996,31523.019999999993,31572.409999999996,30668.74000000002,30314.83000000002,30454.60000000001,27609.39000000002,27206.85999999999,30641.629999999972,30429.24999999998,29332.039999999986,29717.76999999996,30195.819999999978,30266.339999999982,30671.909999999985,1546767.1100000006,
24232886001139 PRO SAUDE ASSOC. BENEF. DE ASSIST. SOCIAL HOSPITALAR,85847.4700000002,86454.9200000002,79032.87999999979,149908.65999999997,101291.98999999996,88659.75999999998,95258.01999999981,79914.7,90212.63999999997,91465.8099999999,79586.76000000015,101284.27999999956,89531.3099999998,73108.07,65658.68999999984,66411.38999999985,81090.4999999999,84868.84999999995,76518.17000000004,64229.639999999825,88835.42999999985,75018.38999999998,78883.65,82606.94999999997,70956.78999999996,66018.54999999999,74910.41999999995,76084.12999999996,70180.6199999999,59294.82999999991,66215.0700000001,59920.45000000006,67995.1900000001,64181.92000000011,73103.88000000014,68075.93000000015,59359.15999999992,71807.85999999993,73146.28999999996,78768.73,59933.269999999895,58141.81999999993,64108.56000000016,46116.680000000066,79815.13000000009,63346.60000000014,73721.91000000012,89757.55999999975,105134.30999999981,100833.23999999974,81065.55999999982,102459.68999999993,70617.96999999996,77375.16999999981,80638.39999999985,77861.71999999984,86924.41999999981,88149.27999999977,93418.14999999985,94106.05999999987,95669.43999999971,78061.24999999994,4922954.939999995,PRIVADO
24233322000149 HOSPITAL JULIA KUBITSCHEK,17126.99999999999,18945.609999999997,13238.129999999992,13116.009999999987,13289.54999999999,15428.819999999989,13556.119999999995,16270.07999999999,14668.399999999992,13966.719999999994,18528.920000000016,16228.249999999995,17698.17000000001,12803.649999999983,13581.679999999993,15765.309999999996,16758.21,0,25112.539999999986,10970.389999999994,14295.919999999993,11501.869999999992,13037.43,15667.890000000001,12334.519999999995,14482.479999999992,13050.869999999994,13217.419999999996,11169.419999999993,12616.629999999996,11200.549999999992,13728.649999999992,10782.559999999994,15986.149999999992,12475.479999999994,12711.269999999995,14091.020000000002,13526.660000000002,14079.529999999997,11810.18,10413.829999999998,11114.18,14323.339999999997,12041.749999999995,14365.259999999993,13188.379999999994,14389.10999999999,16729.63000000001,16734.54,17226.399999999998,17580.549999999996,15922.659999999996,12445.71,13698.380000000008,16744.059999999994,16630.4,15986.640000000003,13936.219999999996,16363.550000000005,16171.150000000003,16665.18,17271.33000000001,888762.31,FILANTRÓPICO
24258337000161 HOSPITAL SAO VICENTE DE PAULO RIO POMBA,22224.569999999992,20248.010000000017,22267.95999999998,17324.339999999997,16505.039999999994,15899.599999999986,20888.44999999999,17874.100000000002,19059.500000000004,22327.14,20688.55999999999,21670.19,21729.260000000013,18325.250000000015,17007.270000000004,17079.730000000007,18069.519999999997,19414.439999999995,16833.019999999993,19552.110000000008,18813.69999999999,19259.089999999993,18691.88,21240.900000000012,19233.350000000013,23988.010000000024,19430.070000000014,20779.399999999998,19074.300000000003,18495.600000000013,18857.88000000001,17650.580000000005,20709.700000000004,18169.480000000014,22369.720000000027,20974.740000000005,19196.900000000016,18650.250000000015,20500.070000000014,20124.22,17836.990000000005,18205.52000000002,8171.149999999999,34245.76000000002,19911.330000000005,15556.960000000003,18857.54,24946.950000000004,24567.080000000005,24811.26,26480.670000000002,26838.03,24249.060000000005,26200.740000000005,28380.909999999993,27037.65,26616.04999999999,26951.780000000002,17761.31000000001,27035.09,36575.66000000002,26401.950000000008,1308837.3399999999,FILANTRÓPICO
24259848000106 HOSPITAL SAO VICENTE DE PAULO DE TABULEIRO,456.94,0,1588.9599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045.8999999999999,PRIVADO
24287484000160 IRMANDADE STA ISABEL STA CASA DE MISERICORDIA DE RIO PRETO,7272.28,8208.53,9359.619999999995,8859.1,7693.300000000003,6743.54,9704.859999999999,7325.6900000000005,9457.029999999997,9079.39,7086.940000000001,9723.600000000002,9321.98,7745.150000000003,8553.410000000003,7306.610000000003,8423.249999999996,7224.2800000000025,7538.690000000003,5963.760000000001,7232.230000000002,7555.460000000001,8761.239999999998,6996.910000000003,7879.780000000001,7400.870000000001,7367.61,6299.160000000002,6671.300000000002,8098.110000000001,6298.15,5565.33,7234.120000000001,10067.209999999995,6506.379999999999,5607.660000000001,5583.879999999999,9198.8,5608.1,8290.04,6597.910000000001,4568.38,6785.110000000001,6390.789999999998,7835.509999999995,7270.3,5930.049999999996,6208.540000000001,7566.890000000001,7556.060000000002,7665.64,5806.09,6392.220000000001,5637.969999999999,7378.159999999998,6905.889999999999,7373.18,7012.65,7216.410000000001,7360.940000000002,7572.259999999999,7336.03,457180.32999999984,FILANTRÓPICO
